Date,Close,High,Low,Open,Volume,Date_num,H-L,O-C,SMA_7,SMA_17,SMA_30,SD_7,SD_30
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,739292,3012.375,-938.09375,96861.39285714286,99967.11213235294,100526.55625,558.2490486458806,3499.4193641547135
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,739293,3617.859375,1690.703125,96557.90848214286,99439.62867647059,100568.52265625,490.7618128280262,3431.3990209287535
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,739294,4049.8203125,-2140.1640625,96739.39620535714,99157.47334558824,100680.83385416666,704.1142749146454,3278.20415285241
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,739295,2841.375,1264.8828125,96743.76339285714,98836.0721507353,100683.82786458333,703.1512291322389,3274.3249840102176
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,739296,2476.6640625,-885.6015625,96883.74665178571,98611.15992647059,100583.97708333333,749.3125233039407,3325.260594835379
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,739297,734.84375,-71.96875,97040.58928571429,98250.99172794117,100511.42526041667,766.0330899889659,3367.405579554242
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,739298,1664.6171875,1405.4609375,96994.15178571429,97747.44623161765,100235.19166666667,812.6910410243063,3372.0504527971007
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,739299,1788.6875,405.625,96756.41294642857,97357.3497242647,99947.36875,900.0771107413829,3372.099338678582
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,739300,3306.5390625,234.265625,96726.71540178571,97056.38740808824,99762.36666666667,941.3974578230766,3458.4128882299633
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,739301,1843.625,-1103.078125,96548.10825892857,96994.42463235294,99582.99817708334,791.4919476001284,3476.9563295941844
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,739302,2324.5234375,-1701.2578125,96792.40401785714,96813.74908088235,99322.58723958333,1042.7879903483981,3253.840126576768
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,739303,4645.0078125,2215.125,96594.77232142857,96711.02711397059,99071.66979166666,1015.0752171214609,3198.1459498957356
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,739304,1184.8125,-443.5546875,96451.54464285714,96708.81020220589,98825.58932291667,919.0203168053014,3091.263910777972
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976,739305,1401.421875,303.8828125,96465.671875,96690.0234375,98540.73723958334,914.8117471754537,2908.201672110131
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,739306,5131.7109375,4859.7890625,95843.49888392857,96389.38143382352,98097.52135416666,2133.4471591313168,2947.7754339717517
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,739307,6502.84375,2700.9453125,94871.58816964286,95933.71783088235,97632.64375,3442.84325369656,3280.672342504625
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,739308,7154.3515625,4291.8671875,93116.07589285714,95218.83134191176,97041.28828125,5118.608966761091,3975.3150953328386
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,739309,3855.8203125,-627.3671875,91168.97433035714,94469.81204044117,96487.01328125,5388.191478751597,4483.159849414303
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,739310,6787.40625,332.6171875,89490.04017857143,93800.7284007353,95842.67317708333,5417.278757049054,4788.936026150588
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,739311,2728.0703125,-1658.046875,87983.49107142857,93103.4375,95219.22682291667,4507.706702233645,4808.738016909823
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,739312,10003.2265625,-8212.09375,87694.12388392857,92963.7012867647,94947.33776041666,3912.535809411056,4615.132882081621
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,739313,9348.4453125,8182.75,86929.48102678571,92290.56617647059,94460.99661458333,3571.6053900234283,4759.326587597118
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,739314,7382.03125,-1158.125,86713.19866071429,91681.26286764706,94112.10390625,3488.8463654717416,4896.209313279502
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,739315,4618.46875,-3400.609375,87609.84709821429,91354.70588235294,93752.70859375,3584.6107412226715,4735.469928886728
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,739316,4952.796875,660.6328125,88360.91852678571,91012.84375,93489.03880208333,3421.4166967739966,4718.395397228094
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,739317,6473.3671875,3220.609375,88699.44196428571,90495.38051470589,93159.94635416666,3059.1299638548185,4835.659183681985
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,739318,1599.78125,588.0625,88716.96763392857,89878.85018382352,92811.98958333333,3041.6019380637554,4954.201436606856
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,739319,6418.6484375,5553.265625,86767.3515625,88835.73851102941,92281.0546875,3270.4006565777354,5377.517039417435
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,739320,6535.3359375,2065.1484375,85691.11272321429,87800.82398897059,91682.70625,4534.933910343069,5870.020637210387
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,739321,6953.5078125,-4338.3359375,85068.2578125,86994.02711397059,91228.11015625,4588.692391202432,6010.483121140973
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,739322,3723.328125,-864.984375,84082.37165178571,86255.69990808824,90770.93697916667,3883.3580602867614,6043.406743985767
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,739323,4369.84375,2658.21875,82811.65401785714,85646.78998161765,90281.57942708333,2991.8555643455406,6218.389684362957
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,739324,4465.7265625,-2902.109375,82415.4296875,85366.37408088235,89817.6875,2532.95037762578,6150.271004388773
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,739325,1033.078125,-374.703125,82156.64620535714,85366.14384191176,89408.32890625,2151.001493490353,6090.039520157189
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,739326,3033.6953125,1753.6328125,82439.31026785714,85241.17095588235,88910.68619791667,2039.632405543055,6014.778893455281
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,739327,2233.171875,-1499.3515625,83231.265625,85223.6815257353,88460.53072916667,1153.3217244890488,5846.556031548753
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,739328,2895.7265625,1357.21875,83210.73549107143,85028.77481617648,88011.9796875,1162.2308161528858,5749.679940029297
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,739329,4451.4609375,-4135.421875,83658.14508928571,84593.8262867647,87714.67447916667,1812.7660066431527,5562.048323988478
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,739330,3796.0703125,2705.7578125,84101.07254464286,84482.15119485294,87335.59609375,1407.53869867314,5395.400445178904
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,739331,1611.203125,121.296875,84111.6640625,84295.15395220589,86915.85052083334,1406.6588000116176,5130.247657476817
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,739332,839.09375,213.7734375,84038.71763392857,83895.67876838235,86432.46875,1405.8959167879332,4680.806326863598
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,739333,2299.8671875,-2222.4765625,84535.1015625,83665.83455882352,86096.76302083333,1418.249309708027,4307.95066674903
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,739334,3217.53125,-1427.984375,85024.13392857143,83710.31939338235,85794.13489583334,1777.997061105505,3839.7287607447956
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,739335,2196.3203125,41.1171875,85703.16294642857,83787.79641544117,85500.72760416666,1654.0216446024472,3311.253833766338
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,739336,2430.703125,559.3515625,85709.828125,84158.37545955883,85350.15130208334,1659.518005425134,3130.670016553514
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,739337,1948.7890625,-280.84375,86139.81473214286,84666.91084558824,85298.18229166667,1581.2946189708332,3085.1330738435618
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,739338,3932.21875,2832.0859375,86184.08705357143,84754.61305147059,85298.38645833333,1515.794388885825,3085.0681598993606
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,739339,2933.1953125,1754.484375,86007.67299107143,84688.44990808824,85228.16510416666,1866.4090934130556,3122.803157750327
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,739340,1931.75,262.4609375,85476.265625,84763.02757352941,85160.215625,2324.291557590161,3163.9588986040417
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,739341,2576.234375,-212.8515625,84769.12276785714,84679.48713235294,85044.115625,2359.0927208711323,3194.624271437073
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,739342,3058.0078125,-2617.25,84440.18973214286,84728.07904411765,84741.47630208333,2061.1740546520723,2681.43724915309
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,739343,6123.4140625,2694.8984375,83809.45089285714,84722.55101102941,84622.14427083333,1847.1052776679367,2700.069254331997
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,739344,2627.1953125,-615.3515625,83227.41183035714,84665.32398897059,84484.83203125,1099.8216410029122,2667.8369254627646
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207,739345,3025.3984375,-743.5546875,83154.6484375,84731.51838235294,84258.84010416667,1027.3948866270746,2404.0052478519137
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631,739346,1829.28125,339.90625,83284.25,84534.49310661765,84043.60911458333,1002.3265321877374,2151.6147231370755
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,739347,6606.9765625,5290.0234375,82695.67299107143,84184.33363970589,83759.33619791667,2175.757858142152,2338.016801053439
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,739348,6682.3828125,-1014.0,82222.3046875,83901.515625,83528.69427083334,2542.550721520473,2432.9406285385517
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,739349,4625.8671875,2946.5234375,80951.2734375,83456.77849264706,83384.39140625,3005.5892227723793,2723.595686833188
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038,739350,8951.328125,-6300.390625,80963.87946428571,83252.04779411765,83519.12317708334,3013.2728054313425,2570.9769969119675
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,739351,4244.796875,2939.8359375,80467.20982142857,82788.9434742647,83411.25416666667,2885.7857592495207,2665.63356381081
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,739352,5311.15625,-3779.7890625,80404.5,82549.71599264706,83400.67005208334,2803.7856357088526,2664.9859974885744
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104,739353,3086.8125,-1882.59375,80659.11607142857,82454.78814338235,83541.35026041667,3186.9920911662844,2648.8766956197246
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,739354,2988.1796875,1594.4921875,81440.61495535714,82249.3690257353,83531.87942708333,3158.2150965408377,2647.80228417909
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777,739355,2094.359375,-847.8671875,82198.765625,82260.50091911765,83538.52213541667,3177.5290522967234,2650.156574636053
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,739356,2830.53125,870.703125,83255.48549107143,82323.52481617648,83574.83229166667,1816.498778631198,2644.0217015224152
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,739357,2327.6640625,-359.359375,83464.04464285714,82423.4862132353,83573.43828125,1809.001572571121,2643.759540838413
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029,739358,1699.3203125,-865.078125,84216.84598214286,82561.53538602941,83646.01328125,705.7176160669384,2649.359360958775
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,739359,796.1640625,449.3828125,84366.27008928571,82519.27849264706,83565.89921875,609.2765571296436,2584.5466122825446
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,739360,1244.2421875,-612.546875,84334.31361607143,82670.9080882353,83595.77317708333,556.5105201788904,2596.886561954073
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,739361,1329.5390625,-108.234375,84547.07477678571,82792.7596507353,83633.47526041667,551.5582418321757,2611.774825639853
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,739362,3316.2578125,-2347.3671875,84972.29129464286,83008.94209558824,83756.35598958333,1251.092570469037,2706.465079656791
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456,739363,6732.8515625,-5920.015625,86368.41964285714,83593.47702205883,84002.60651041666,3311.1604063779564,3211.687459704902
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,739364,2572.7734375,-271.5234375,87749.16852678571,84504.33731617648,84209.2796875,4097.281697244129,3618.199881376964
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,739365,2319.484375,-251.3984375,89041.74665178571,85369.5409007353,84425.01614583333,4458.370768534293,3992.971811220521
2025-04-25,94720.5,95768.390625,92898.59375,93954.25,40915232364,739366,2869.796875,-766.25,90508.84598214286,86454.74954044117,84685.67005208334,4384.960049472147,4395.137402998449
2025-04-26,94646.9296875,95251.359375,93927.25,94714.6484375,17612825123,739367,1324.109375,67.71875,91877.91964285714,87164.92463235294,84934.66432291667,3866.90481209123,4739.268345582221
2025-04-27,93754.84375,95301.203125,93665.3984375,94660.90625,18090367764,739368,1635.8046875,906.0625,93103.7109375,87996.02481617648,85248.05416666667,2509.454040981022,5003.000057440273
2025-04-28,94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569,739369,2737.6875,-1223.4453125,94169.40290178571,88676.84329044117,85660.75963541666,599.9986183251293,5279.831381570287
2025-04-29,94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921,739370,1688.78125,697.0703125,94289.81696428571,89206.11856617648,86059.10182291667,507.03929499735875,5467.684703473097
2025-04-30,94207.3125,95249.3203125,92979.640625,94286.46875,28344679831,739371,2269.6796875,79.15625,94362.41741071429,89825.07950367648,86447.71510416667,440.36137373457706,5621.734347478776
2025-05-01,96492.3359375,97437.9609375,94153.6328125,94212.859375,32875889623,739372,3284.328125,-2279.4765625,94726.49441964286,90528.0174632353,86825.15390625,875.3051025856558,5905.867767568404
2025-05-02,96910.0703125,97905.8984375,96375.9453125,96494.96875,26421924677,739373,1529.953125,-415.1015625,95039.29017857143,91306.9044117647,87305.96588541666,1202.7768963838646,6123.550686840421
2025-05-03,95891.796875,96943.8828125,95821.2890625,96904.6328125,15775154889,739374,1122.59375,1012.8359375,95217.12834821429,92004.4296875,87732.26484375,1226.8842369512686,6264.394513788654
2025-05-04,94315.9765625,96318.921875,94173.4296875,95877.1875,18198688416,739375,2145.4921875,1561.2109375,95297.29017857143,92558.5606617647,88081.33723958333,1129.9178765641034,6331.655859007057
2025-05-05,94748.0546875,95193.1875,93566.265625,94319.5625,25816260327,739376,1626.921875,-428.4921875,95264.33370535714,93164.28125,88456.1125,1144.0334582866517,6383.958388662723
2025-05-06,96802.4765625,96889.1796875,93399.859375,94748.3828125,26551275827,739377,3489.3203125,-2054.09375,95624.00334821429,93854.8143382353,89075.71223958333,1179.9516444720875,6256.435439447831
2025-05-07,97032.3203125,97625.8046875,95829.3359375,96800.1953125,76983822462,739378,1796.46875,-232.125,96027.57589285714,94552.34466911765,89668.94505208333,1094.681340292565,6133.748921128716
2025-05-08,103241.4609375,103969.5390625,96913.875,97034.25,69895404397,739379,7055.6640625,-6207.2109375,96991.73660714286,95477.20082720589,90567.92864583334,2958.233081253342,6078.656977084212
2025-05-09,102970.8515625,104297.4921875,102343.09375,103239.125,58198593958,739380,1954.3984375,268.2734375,97857.5625,96037.72794117648,91247.82526041666,3719.3732157141567,6290.696794802504
2025-05-10,104696.328125,104961.765625,102830.484375,102973.7109375,42276713994,739381,2131.28125,-1722.6171875,99115.35267857143,96684.6231617647,92083.49817708334,4374.788576885848,6358.43538980695
2025-05-11,104106.359375,104937.9921875,103364.7421875,104701.0703125,46285517406,739382,1573.25,594.7109375,100513.97879464286,97282.42095588235,92773.54895833334,4143.58343721718,6505.716924310707
2025-05-12,102812.953125,105747.453125,100814.40625,104106.9609375,63250475404,739383,4933.046875,1294.0078125,101666.10714285714,97758.44761029411,93357.74375,3310.672294617304,6596.526201870842
2025-05-13,104169.8125,104997.421875,101515.09375,102812.4921875,52608876410,739384,3482.328125,-1357.3203125,102718.58370535714,98318.6171875,94040.57161458333,2602.01831741557,6620.9213048844
2025-05-14,103539.4140625,104303.5625,102618.296875,104167.328125,45956071155,739385,1685.265625,627.9140625,103648.16852678571,98894.18014705883,94673.80572916666,696.930348701079,6589.553831534363
2025-05-15,103744.640625,104153.6171875,101440.8125,103538.828125,50408241840,739386,2712.8046875,-205.8125,103720.05133928571,99409.82077205883,95342.99401041666,673.547486208224,6451.367423106654
2025-05-16,103489.2890625,104533.484375,103137.4765625,103735.65625,44386499364,739387,1396.0078125,246.3671875,103794.11383928571,99951.26194852941,95991.50807291667,602.156048790826,6250.055906262252
2025-05-17,103191.0859375,103716.9453125,102659.1796875,103489.2890625,37898552742,739388,1057.765625,298.203125,103579.07924107143,100479.71920955883,96601.35260416666,483.3087913113944,6018.344169566626
2025-05-18,106446.0078125,106597.171875,103142.6015625,103186.953125,49887082058,739389,3454.5703125,-3259.0546875,103913.31473214286,101065.22931985294,97334.52604166667,1194.4863523811202,5823.6990631604585
2025-05-19,105606.1796875,107068.71875,102112.6875,106430.53125,61761126647,739390,4956.03125,824.3515625,104312.34709821429,101576.76516544117,98019.28489583333,1231.6110156039974,5531.483173148774
2025-05-20,106791.0859375,107307.1171875,104206.515625,105605.40625,36515726122,739391,3100.6015625,-1185.6796875,104686.81473214286,102217.89981617648,98739.84427083333,1540.7488559256597,5198.46356388152
2025-05-21,109678.078125,110724.4609375,106127.234375,106791.3125,78086364051,739392,4597.2265625,-2886.765625,105563.76674107143,103121.5528492647,99478.48333333334,2325.8084759443946,5122.851304547562
2025-05-22,111673.28125,111970.171875,109285.0703125,109673.4921875,70157575642,739393,2685.1015625,-1999.7890625,106696.4296875,104117.1544117647,100086.19635416666,3095.5015925747753,5452.799819889925
2025-05-23,107287.796875,111798.90625,106841.3046875,111679.359375,67548133399,739394,4957.6015625,4391.5625,107239.07366071429,104733.93795955883,100539.15260416667,2753.6493194808245,5468.312604412618
2025-05-24,107791.15625,109454.5234375,106895.2890625,107278.5078125,45903627163,739395,2559.234375,-512.6484375,107896.2265625,105366.8106617647,101000.73125,2097.266016821421,5476.822744117521
2025-05-25,109035.390625,109313.3046875,106683.375,107802.2734375,47518041841,739396,2629.9296875,-1233.1171875,108266.13839285714,105707.63005514706,101477.89427083333,2025.9921633056908,5534.082311892619
2025-05-26,109440.3671875,110376.8828125,108735.640625,109023.78125,45950461571,739397,1641.2421875,-416.5859375,108813.87946428571,106088.18979779411,101971.00885416666,1674.8709628561041,5563.427317668099
2025-05-27,108994.640625,110744.2109375,107609.5546875,109440.40625,57450176272,739398,3134.65625,445.765625,109128.67299107143,106341.03170955883,102479.00208333334,1418.8300724531366,5482.524911204159
2025-05-28,107802.328125,109298.2890625,106812.9296875,108992.171875,49155377493,739399,2485.359375,1189.84375,108860.70870535714,106558.44163602941,102906.4546875,1473.8375838053307,5376.47124892605
2025-05-29,105641.7578125,108910.046875,105374.3984375,107795.5703125,56022752042,739400,3535.6484375,2153.8125,107999.0625,106724.8419117647,103285.0203125,1309.4034640454797,5143.245509265133
2025-05-30,103998.5703125,106308.9453125,103685.7890625,105646.2109375,57655287183,739401,2623.15625,1647.640625,107529.17299107143,106714.76884191176,103611.39557291666,2009.9622918792984,4849.617854990073
2025-05-31,104638.09375,104927.1015625,103136.1171875,103994.71875,38997843858,739402,1790.984375,-643.375,107078.73549107143,106779.39705882352,103882.92083333334,2277.0279184722335,4661.6791664873135
2025-06-01,105652.1015625,105884.546875,103826.953125,104637.296875,37397056873,739403,2057.59375,-1014.8046875,106595.40848214286,106891.60064338235,104174.321875,2147.8938101900158,4480.487373199596
2025-06-02,105881.53125,105958.3125,103727.546875,105649.8125,45819706290,739404,2230.765625,-231.71875,106087.00334821429,107032.32077205883,104507.31302083333,1745.813426699517,4206.547016747
2025-06-03,105432.46875,106813.578125,104920.84375,105888.4765625,46196508367,739405,1892.734375,456.0078125,105578.12165178571,107164.16681985294,104877.86276041667,1186.6285620229357,3741.793122380315
2025-06-04,104731.984375,105997.6953125,104232.703125,105434.3671875,44544857105,739406,1764.9921875,702.3828125,105139.50111607143,107063.3419117647,105210.66041666667,691.6962363733055,3216.954534633781
2025-06-05,101575.953125,105936.6875,100436.8828125,104750.78125,57479298400,739407,5499.8046875,3174.828125,104558.671875,106826.26976102941,105369.77630208334,1469.4520716384338,2887.9601635421886
2025-06-06,104390.34375,105376.7734375,101169.5703125,101574.3671875,48856653697,739408,4207.203125,-2815.9765625,104614.63950892857,106685.04963235294,105615.04375,1451.9200110011232,2431.903861782356
2025-06-07,105615.625,105972.7578125,103987.3125,104390.6484375,38365033776,739409,1985.4453125,-1224.9765625,104754.28683035714,106446.08180147059,105694.18255208334,1500.7410692337407,2390.273046484847
2025-06-08,105793.6484375,106497.0625,105075.328125,105617.5078125,36626232328,739410,1421.734375,-176.140625,104774.5078125,106100.22104779411,105788.27578125,1515.7331329330955,2334.2761380845204
2025-06-09,110294.1015625,110561.421875,105400.234375,105793.0234375,55903193732,739411,5161.1875,-4501.078125,105404.875,106277.0625,105974.86822916666,2589.837714283624,2464.1017221396323
2025-06-10,110257.234375,110380.125,108367.7109375,110295.6875,54700101509,739412,2012.4140625,38.453125,106094.12723214286,106422.12591911765,106179.89739583334,3174.4476141650384,2557.398646711499
2025-06-11,108686.625,110384.21875,108086.328125,110261.796875,50842662052,739413,2297.890625,1575.171875,106659.07589285714,106401.61029411765,106375.68645833334,3242.7906839338066,2515.234383790153
2025-06-12,105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968,739414,2995.0078125,2756.859375,107280.94754464286,106195.0625,106434.32786458333,2418.0526581992794,2482.3247706289344
2025-06-13,106090.96875,106182.546875,102822.0234375,105924.59375,69550440846,739415,3360.5234375,-166.375,107523.89397321429,106024.25827205883,106519.3796875,2149.774035061755,2422.7122655097696
2025-06-14,105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453,739416,1824.390625,635.6796875,107503.43415178571,105887.20404411765,106576.971875,2171.533697077967,2374.5342747297864
2025-06-15,105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742,739417,1637.21875,-87.1796875,107468.91629464286,105881.92555147059,106645.7296875,2204.905432404909,2311.0594874366748
2025-06-16,106796.7578125,108915.375,104997.625,105555.59375,50366626945,739418,3917.75,-1241.1640625,106969.29575892857,106046.52481617648,106765.91875,1820.8252828749492,2217.0481027899323
2025-06-17,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,739419,4353.6640625,2193.0,106161.27901785714,106044.3497242647,106704.42239583333,1298.7122012913499,2251.546098391253
2025-06-18,104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133,739420,1979.5859375,-281.2578125,105617.95089285714,105999.12775735294,106680.32734375,742.6605646610003,2267.515466343125
2025-06-19,104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920,739421,1310.1171875,202.484375,105440.12723214286,105928.70174632352,106610.10078125,802.3775449740504,2296.4073407492356
2025-06-20,103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476,739422,4167.171875,1371.4296875,105042.7890625,105803.82720588235,106397.81822916666,1070.3005768105738,2297.3748678422185
2025-06-21,102257.40625,104015.78125,100973.0625,103315.078125,38360555118,739423,3042.71875,1057.671875,104583.50334821429,105658.2637867647,106083.95572916667,1470.2858486970547,2192.598980774111
2025-06-22,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,739424,5065.4296875,1224.890625,103931.37723214286,105623.62775735294,105873.93385416667,1914.3909926314952,2368.0505112168967
2025-06-23,105577.7734375,106116.859375,99705.75,100987.4765625,65237759656,739425,6411.109375,-4590.296875,103757.23660714286,105693.4765625,105800.15442708334,1647.083135414973,2340.5783300070316
2025-06-24,106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421,739426,1576.5859375,-474.1171875,103963.59598214286,105718.77113970589,105700.49583333333,1848.5954373995573,2260.3512999028794
2025-06-25,107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283,739427,2287.0078125,-1313.8515625,104317.5859375,105810.98345588235,105631.1921875,2248.1424564312206,2171.8723426967586
2025-06-26,106960.0,108305.546875,106666.3515625,107375.0703125,43891990613,739428,1639.1953125,415.0703125,104642.6875,105614.85983455883,105563.37083333333,2464.1736525890674,2093.5764437141765
2025-06-27,107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675,739429,1322.4765625,-133.5078125,105182.52008928571,105428.45955882352,105539.57421875,2536.3199358012525,2071.1873475706707
2025-06-28,107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335,739430,683.90625,-237.15625,105906.84821428571,105348.52297794117,105595.77239583334,2271.9475329817174,2096.7701786374664
2025-06-29,108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438,739431,1296.1953125,-1057.75,106963.76674107143,105493.02389705883,105742.00572916666,921.183715479696,2134.1824128334274
2025-06-30,107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590,739432,2039.140625,1248.1015625,107186.27566964286,105554.45726102941,105825.24713541666,689.6090214208363,2138.3378658430624
2025-07-01,105698.28125,107550.6796875,105270.2265625,107144.3828125,44110692247,739433,2280.453125,1446.1015625,107136.65401785714,105567.7440257353,105826.78645833333,790.4838941650124,2138.225544437267
2025-07-02,108859.3203125,109763.65625,105157.3984375,105703.1015625,56248657737,739434,4606.2578125,-3156.21875,107350.66294642857,105762.2909007353,105926.04609375,1028.4067182765557,2208.8063262173655
2025-07-03,109647.9765625,110541.4609375,108605.796875,108845.015625,50494742270,739435,1935.6640625,-802.9609375,107734.65959821429,105930.0096507353,106066.56302083333,1319.000921276807,2308.1768729770342
2025-07-04,108034.3359375,109751.984375,107296.3828125,109635.65625,42616442656,739436,2455.6015625,1601.3203125,107869.7890625,106131.96369485294,106176.64140625,1289.893638249114,2321.044996466247
2025-07-05,108231.1796875,108381.34375,107842.2734375,108015.8359375,30615537520,739437,539.0703125,-215.34375,107998.85714285714,106328.89613970589,106398.48229166666,1271.684553561814,2179.9133162742587
2025-07-06,109232.0703125,109731.625,107847.015625,108231.1875,36746020463,739438,1884.609375,-1000.8828125,108119.78571428571,106596.41268382352,106559.87317708334,1352.2814816140221,2205.1962932413817
2025-07-07,108299.8515625,109710.25,107527.0546875,109235.328125,45415696597,739439,2183.1953125,935.4765625,108286.14508928571,106889.95680147059,106649.34739583333,1280.725412167143,2219.96878781417
